Time [s],Intensity A,Laser On,AcX,AcY,AcZ,GyX,GyY,GyZ,MPU Temp [C]
162.00,64.5,True,0,0,0,0,0,0,22.48235294117647
163.00,64.33333333333333,True,0,0,0,0,0,0,22.48235294117647
164.00,64.5,True,0,0,0,0,0,0,22.48235294117647
165.00,64.5,True,0,0,0,0,0,0,22.48235294117647
166.00,64.33333333333333,True,0,0,0,0,0,0,22.48235294117647
167.00,64.5,True,0,0,0,0,0,0,22.48235294117647
168.00,64.5,True,0,0,0,0,0,0,22.48235294117647
169.00,64.5,True,0,0,0,0,0,0,22.48235294117647
170.00,64.5,True,0,0,0,0,0,0,22.48235294117647
171.00,64.5,True,0,0,0,0,0,0,22.48235294117647
172.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
173.00,64.5,True,0,0,0,0,0,0,22.48235294117647
174.00,64.5,True,0,0,0,0,0,0,22.48235294117647
175.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
176.00,64.5,True,0,0,0,0,0,0,22.48235294117647
177.00,64.5,True,0,0,0,0,0,0,22.48235294117647
178.00,64.33333333333333,True,0,0,0,0,0,0,22.48235294117647
179.00,64.5,True,0,0,0,0,0,0,22.48235294117647
180.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
181.00,64.5,True,0,0,0,0,0,0,22.48235294117647
182.00,64.5,True,0,0,0,0,0,0,22.48235294117647
183.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
184.00,64.5,True,0,0,0,0,0,0,22.48235294117647
185.00,64.5,True,0,0,0,0,0,0,22.48235294117647
186.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
187.00,64.5,True,0,0,0,0,0,0,22.48235294117647
188.00,64.5,True,0,0,0,0,0,0,22.48235294117647
189.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
190.00,64.5,True,0,0,0,0,0,0,22.48235294117647
191.00,64.5,True,0,0,0,0,0,0,22.48235294117647
192.00,64.5,True,0,0,0,0,0,0,22.48235294117647
193.00,64.5,True,0,0,0,0,0,0,22.48235294117647
194.00,64.5,True,0,0,0,0,0,0,22.48235294117647
195.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
196.00,64.5,True,0,0,0,0,0,0,22.48235294117647
197.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
198.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
199.00,64.5,True,0,0,0,0,0,0,22.48235294117647
200.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
201.00,64.5,True,0,0,0,0,0,0,22.48235294117647
202.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
203.00,64.5,True,0,0,0,0,0,0,22.48235294117647
204.00,64.5,True,0,0,0,0,0,0,22.48235294117647
205.00,64.5,True,0,0,0,0,0,0,22.48235294117647
206.00,64.5,True,0,0,0,0,0,0,22.48235294117647
207.00,64.5,True,0,0,0,0,0,0,22.48235294117647
208.00,64.5,True,0,0,0,0,0,0,22.48235294117647
209.00,64.5,True,0,0,0,0,0,0,22.48235294117647
210.00,64.5,True,0,0,0,0,0,0,22.48235294117647
211.00,64.5,True,0,0,0,0,0,0,22.48235294117647
212.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
213.00,64.5,True,0,0,0,0,0,0,22.48235294117647
214.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
215.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
216.00,64.5,True,0,0,0,0,0,0,22.48235294117647
217.00,64.5,True,0,0,0,0,0,0,22.48235294117647
218.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
219.00,64.5,True,0,0,0,0,0,0,22.48235294117647
220.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
221.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
222.00,64.5,True,0,0,0,0,0,0,22.48235294117647
223.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
224.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
225.00,64.5,True,0,0,0,0,0,0,22.48235294117647
226.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
227.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
228.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
229.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
230.00,64.83333333333333,True,0,0,0,0,0,0,22.48235294117647
231.00,64.5,True,0,0,0,0,0,0,22.48235294117647
232.00,57.0,True,0,0,0,0,0,0,22.48235294117647
233.00,59.5,True,0,0,0,0,0,0,22.48235294117647
234.00,64.16666666666667,True,0,0,0,0,0,0,22.48235294117647
235.00,64.83333333333333,True,0,0,0,0,0,0,22.48235294117647
236.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
237.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
238.00,64.83333333333333,True,0,0,0,0,0,0,22.48235294117647
239.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
240.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
241.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
242.00,64.83333333333333,True,0,0,0,0,0,0,22.48235294117647
243.00,56.166666666666664,True,0,0,0,0,0,0,22.48235294117647
244.00,48.833333333333336,True,0,0,0,0,0,0,22.48235294117647
245.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
246.00,64.83333333333333,True,0,0,0,0,0,0,22.48235294117647
247.00,64.83333333333333,True,0,0,0,0,0,0,22.48235294117647
248.00,64.83333333333333,True,0,0,0,0,0,0,22.48235294117647
249.00,64.5,True,0,0,0,0,0,0,22.48235294117647
250.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
251.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
252.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
253.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
254.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
255.00,64.5,True,0,0,0,0,0,0,22.48235294117647
256.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
257.00,64.5,True,0,0,0,0,0,0,22.48235294117647
258.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
259.00,64.5,True,0,0,0,0,0,0,22.48235294117647
260.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
261.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
262.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
263.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
264.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
265.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
266.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
267.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
268.00,64.66666666666667,True,0,0,0,0,0,0,22.48235294117647
269.00,64.83333333333333,True,0,0,0,0,0,0,22.48235294117647
270.00,193.66666666666666,True,0,0,0,0,0,0,22.48235294117647
271.00,214.5,True,0,0,0,0,0,0,22.48235294117647
272.00,130.0,True,0,0,0,0,0,0,22.48235294117647
273.00,225.0,True,0,0,0,0,0,0,22.48235294117647
274.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
275.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
276.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
277.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
278.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
279.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
280.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
281.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
282.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
283.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
284.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
285.00,225.33333333333334,True,0,0,0,0,0,0,22.48235294117647
286.00,225.33333333333334,True,0,0,0,0,0,0,22.48235294117647
287.00,225.16666666666666,True,0,0,0,0,0,0,22.48235294117647
288.00,1207.0,True,0,0,0,0,0,0,22.48235294117647
289.00,4584.0,True,0,0,0,0,0,0,22.48235294117647
290.00,4536.666666666667,True,0,0,0,0,0,0,22.48235294117647
291.00,832.5,True,0,0,0,0,0,0,22.48235294117647
292.00,6952.0,True,0,0,0,0,0,0,22.48235294117647
293.00,4520.166666666667,True,0,0,0,0,0,0,22.48235294117647
294.00,4507.166666666667,True,0,0,0,0,0,0,22.48235294117647
295.00,4515.0,True,0,0,0,0,0,0,22.48235294117647
296.00,4506.333333333333,True,0,0,0,0,0,0,22.48235294117647
297.00,4489.833333333333,True,0,0,0,0,0,0,22.48235294117647
298.00,4499.333333333333,True,0,0,0,0,0,0,22.48235294117647
299.00,4102.166666666667,True,0,0,0,0,0,0,22.48235294117647
300.00,8977.5,True,0,0,0,0,0,0,22.48235294117647
301.00,4471.833333333333,True,0,0,0,0,0,0,22.48235294117647
302.00,4470.333333333333,True,0,0,0,0,0,0,22.48235294117647
303.00,4484.666666666667,True,0,0,0,0,0,0,22.48235294117647
304.00,4492.0,True,0,0,0,0,0,0,22.48235294117647
305.00,4504.666666666667,True,0,0,0,0,0,0,22.48235294117647
306.00,4483.833333333333,True,0,0,0,0,0,0,22.48235294117647
307.00,4425.666666666667,True,0,0,0,0,0,0,22.48235294117647
308.00,4468.5,True,0,0,0,0,0,0,22.48235294117647
309.00,4468.0,True,0,0,0,0,0,0,22.48235294117647
310.00,4441.666666666667,True,0,0,0,0,0,0,22.48235294117647
311.00,4442.166666666667,True,0,0,0,0,0,0,22.48235294117647
312.00,4437.166666666667,True,0,0,0,0,0,0,22.48235294117647
313.00,4440.166666666667,True,0,0,0,0,0,0,22.48235294117647
314.00,4425.333333333333,True,0,0,0,0,0,0,22.48235294117647
315.00,4409.0,True,0,0,0,0,0,0,22.48235294117647
316.00,4413.333333333333,True,0,0,0,0,0,0,22.48235294117647
317.00,4422.0,True,0,0,0,0,0,0,22.48235294117647
318.00,4390.666666666667,True,0,0,0,0,0,0,22.48235294117647
319.00,4391.5,True,0,0,0,0,0,0,22.48235294117647
320.00,4394.833333333333,True,0,0,0,0,0,0,22.48235294117647
321.00,4432.833333333333,True,0,0,0,0,0,0,22.48235294117647
322.00,4380.833333333333,True,0,0,0,0,0,0,22.48235294117647
323.00,4417.333333333333,True,0,0,0,0,0,0,22.48235294117647
324.00,4430.5,True,0,0,0,0,0,0,22.48235294117647
325.00,4420.833333333333,True,0,0,0,0,0,0,22.48235294117647
326.00,4433.333333333333,True,0,0,0,0,0,0,22.48235294117647
327.00,4443.5,True,0,0,0,0,0,0,22.48235294117647
328.00,4445.833333333333,True,0,0,0,0,0,0,22.48235294117647
329.00,4435.0,True,0,0,0,0,0,0,22.48235294117647
330.00,4441.833333333333,True,0,0,0,0,0,0,22.48235294117647
331.00,4434.5,True,0,0,0,0,0,0,22.48235294117647
332.00,4508.833333333333,True,0,0,0,0,0,0,22.48235294117647
333.00,4581.666666666667,True,0,0,0,0,0,0,22.48235294117647
334.00,4570.666666666667,True,0,0,0,0,0,0,22.48235294117647
335.00,4510.166666666667,True,0,0,0,0,0,0,22.48235294117647
336.00,4517.666666666667,True,0,0,0,0,0,0,22.48235294117647
337.00,4478.833333333333,True,0,0,0,0,0,0,22.48235294117647
338.00,4607.666666666667,True,0,0,0,0,0,0,22.48235294117647
339.00,4658.0,True,0,0,0,0,0,0,22.48235294117647
340.00,4637.666666666667,True,0,0,0,0,0,0,22.48235294117647
341.00,4645.833333333333,True,0,0,0,0,0,0,22.48235294117647
342.00,4658.333333333333,True,0,0,0,0,0,0,22.48235294117647
343.00,4641.5,True,0,0,0,0,0,0,22.48235294117647
344.00,4652.5,True,0,0,0,0,0,0,22.48235294117647
345.00,4665.833333333333,True,0,0,0,0,0,0,22.48235294117647
346.00,4647.666666666667,True,0,0,0,0,0,0,22.48235294117647
347.00,4666.833333333333,True,0,0,0,0,0,0,22.48235294117647
348.00,4653.0,True,0,0,0,0,0,0,22.48235294117647
349.00,4659.666666666667,True,0,0,0,0,0,0,22.48235294117647
350.00,4677.0,True,0,0,0,0,0,0,22.48235294117647
351.00,4663.5,True,0,0,0,0,0,0,22.48235294117647
352.00,4653.333333333333,True,0,0,0,0,0,0,22.48235294117647
353.00,4663.0,True,0,0,0,0,0,0,22.48235294117647
354.00,4664.833333333333,True,0,0,0,0,0,0,22.48235294117647
355.00,4673.0,True,0,0,0,0,0,0,22.48235294117647
356.00,4649.5,True,0,0,0,0,0,0,22.48235294117647
357.00,4657.0,True,0,0,0,0,0,0,22.48235294117647
358.00,4667.833333333333,True,0,0,0,0,0,0,22.48235294117647
359.00,4643.333333333333,True,0,0,0,0,0,0,22.48235294117647
360.00,4651.833333333333,True,0,0,0,0,0,0,22.48235294117647
361.00,4648.166666666667,True,0,0,0,0,0,0,22.48235294117647
362.00,4659.666666666667,True,0,0,0,0,0,0,22.48235294117647
363.00,4643.0,True,0,0,0,0,0,0,22.48235294117647
364.00,4639.166666666667,True,0,0,0,0,0,0,22.48235294117647
365.00,4625.666666666667,True,0,0,0,0,0,0,22.48235294117647
366.00,4634.666666666667,True,0,0,0,0,0,0,22.48235294117647
367.00,4634.5,True,0,0,0,0,0,0,22.48235294117647
368.00,4642.0,True,0,0,0,0,0,0,22.48235294117647
369.00,4618.333333333333,True,0,0,0,0,0,0,22.48235294117647
370.00,4637.333333333333,True,0,0,0,0,0,0,22.48235294117647
371.00,4613.166666666667,True,0,0,0,0,0,0,22.48235294117647
372.00,4634.166666666667,True,0,0,0,0,0,0,22.48235294117647
373.00,4610.5,True,0,0,0,0,0,0,22.48235294117647
374.00,4629.166666666667,True,0,0,0,0,0,0,22.48235294117647
375.00,4607.833333333333,True,0,0,0,0,0,0,22.48235294117647
376.00,4622.666666666667,True,0,0,0,0,0,0,22.48235294117647
377.00,4612.333333333333,True,0,0,0,0,0,0,22.48235294117647
378.00,4600.166666666667,True,0,0,0,0,0,0,22.48235294117647
379.00,4605.333333333333,True,0,0,0,0,0,0,22.48235294117647
380.00,4603.5,True,0,0,0,0,0,0,22.48235294117647
381.00,4601.166666666667,True,0,0,0,0,0,0,22.48235294117647
382.00,4599.833333333333,True,0,0,0,0,0,0,22.48235294117647
383.00,4599.333333333333,True,0,0,0,0,0,0,22.48235294117647
384.00,4608.333333333333,True,0,0,0,0,0,0,22.48235294117647
385.00,4599.0,True,0,0,0,0,0,0,22.48235294117647
386.00,4595.0,True,0,0,0,0,0,0,22.48235294117647
387.00,4591.5,True,0,0,0,0,0,0,22.48235294117647
388.00,4578.666666666667,True,0,0,0,0,0,0,22.48235294117647
389.00,4582.666666666667,True,0,0,0,0,0,0,22.48235294117647
390.00,4581.166666666667,True,0,0,0,0,0,0,22.48235294117647
391.00,4578.333333333333,True,0,0,0,0,0,0,22.48235294117647
392.00,4580.0,True,0,0,0,0,0,0,22.48235294117647
393.00,4579.166666666667,True,0,0,0,0,0,0,22.48235294117647
394.00,4588.5,True,0,0,0,0,0,0,22.48235294117647
395.00,4577.833333333333,True,0,0,0,0,0,0,22.48235294117647
396.00,4578.5,True,0,0,0,0,0,0,22.48235294117647
397.00,4578.333333333333,True,0,0,0,0,0,0,22.48235294117647
398.00,4578.166666666667,True,0,0,0,0,0,0,22.48235294117647
399.00,4567.833333333333,True,0,0,0,0,0,0,22.48235294117647
400.00,4588.0,True,0,0,0,0,0,0,22.48235294117647
401.00,4568.5,True,0,0,0,0,0,0,22.48235294117647
402.00,4589.166666666667,True,0,0,0,0,0,0,22.48235294117647
403.00,4578.5,True,0,0,0,0,0,0,22.48235294117647
404.00,4577.5,True,0,0,0,0,0,0,22.48235294117647
405.00,4568.833333333333,True,0,0,0,0,0,0,22.48235294117647
406.00,4577.833333333333,True,0,0,0,0,0,0,22.48235294117647
407.00,4578.166666666667,True,0,0,0,0,0,0,22.48235294117647
408.00,4578.166666666667,True,0,0,0,0,0,0,22.48235294117647
409.00,4577.5,True,0,0,0,0,0,0,22.48235294117647
410.00,4587.833333333333,True,0,0,0,0,0,0,22.48235294117647
411.00,4568.5,True,0,0,0,0,0,0,22.48235294117647
412.00,4588.0,True,0,0,0,0,0,0,22.48235294117647
413.00,4577.666666666667,True,0,0,0,0,0,0,22.48235294117647
414.00,4578.0,True,0,0,0,0,0,0,22.48235294117647
415.00,4568.0,True,0,0,0,0,0,0,22.48235294117647
416.00,4577.666666666667,True,0,0,0,0,0,0,22.48235294117647
417.00,4587.833333333333,True,0,0,0,0,0,0,22.48235294117647
418.00,4577.833333333333,True,0,0,0,0,0,0,22.48235294117647
419.00,4567.5,True,0,0,0,0,0,0,22.48235294117647
420.00,4579.333333333333,True,0,0,0,0,0,0,22.48235294117647
421.00,4588.5,True,0,0,0,0,0,0,22.48235294117647
422.00,4567.833333333333,True,0,0,0,0,0,0,22.48235294117647
423.00,4578.333333333333,True,0,0,0,0,0,0,22.48235294117647
424.00,4578.0,True,0,0,0,0,0,0,22.48235294117647
425.00,4587.833333333333,True,0,0,0,0,0,0,22.48235294117647
